"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"1500000US370510025061","Block Group 1, Census Tract 25.06, Cumberland County, North Carolina","1526","1358","661","520","14","114","3","46","168","149","26","18","25","5","51","5","3","5","11","0","0","0","0","0","0","14","4","1","3","4","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1500000US370510025062","Block Group 2, Census Tract 25.06, Cumberland County, North Carolina","1022","918","376","417","11","35","4","75","104","99","8","3","23","0","45","7","2","0","10","0","0","0","1","0","0","5","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510025063","Block Group 3, Census Tract 25.06, Cumberland County, North Carolina","871","786","337","377","4","31","1","36","85","80","22","18","6","1","20","8","0","2","3","0","0","0","0","0","0","4","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1500000US370510026001","Block Group 1, Census Tract 26, Cumberland County, North Carolina","1494","1407","1020","320","15","14","0","38","87","82","7","17","17","0","30","7","0","0","2","0","0","0","0","1","1","5","1","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510026002","Block Group 2, Census Tract 26, Cumberland County, North Carolina","1844","1720","1073","550","31","27","2","37","124","120","25","25","17","1","29","7","3","0","12","1","0","0","0","0","0","4","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510026003","Block Group 3, Census Tract 26, Cumberland County, North Carolina","1416","1343","1036","253","22","6","1","25","73","70","24","18","5","2","11","4","3","0","2","0","0","0","0","0","1","3","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510027011","Block Group 1, Census Tract 27.01, Cumberland County, North Carolina","1392","1297","1018","163","29","13","3","71","95","87","26","31","7","1","14","3","2","1","1","0","0","0","1","0","0","8","2","0","0","3","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510027012","Block Group 2, Census Tract 27.01, Cumberland County, North Carolina","1522","1424","1040","292","30","10","0","52","98","91","27","25","3","0","27","3","4","0","0","0","0","0","1","1","0","7","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510027021","Block Group 1, Census Tract 27.02, Cumberland County, North Carolina","1785","1654","1113","446","27","18","14","36","131","121","22","20","18","4","36","9","0","0","8","0","0","0","4","0","0","7","3","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510027022","Block Group 2, Census Tract 27.02, Cumberland County, North Carolina","1375","1222","800","299","36","27","17","43","153","144","16","26","17","1","52","10","7","0","7","0","0","5","1","2","0","8","4","0","0","0","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510027023","Block Group 3, Census Tract 27.02, Cumberland County, North Carolina","1348","1192","698","414","15","15","7","43","156","139","41","34","16","5","25","11","2","0","5","0","0","0","0","0","0","13","1","0","0","3","2","0","5","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0",
"1500000US370510027024","Block Group 4, Census Tract 27.02, Cumberland County, North Carolina","1062","984","689","227","24","17","5","22","78","65","20","13","6","3","18","1","0","0","3","0","0","0","1","0","0","13","5","2","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510028011","Block Group 1, Census Tract 28.01, Cumberland County, North Carolina","2717","2479","1642","661","80","34","0","62","238","215","26","62","17","2","74","5","6","3","13","0","0","3","1","1","2","21","8","1","1","0","1","0","1","4","0","0","1","0","1","2","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1500000US370510028012","Block Group 2, Census Tract 28.01, Cumberland County, North Carolina","1740","1563","1250","227","32","13","1","40","177","165","33","48","17","0","51","8","1","0","3","1","0","2","0","1","0","11","8","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510028021","Block Group 1, Census Tract 28.02, Cumberland County, North Carolina","887","849","745","59","26","6","0","13","38","31","1","25","0","0","4","0","0","0","0","0","0","0","0","1","0","6","1","1","0","1","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1500000US370510028022","Block Group 2, Census Tract 28.02, Cumberland County, North Carolina","1676","1538","1260","142","73","14","5","44","138","127","18","73","5","1","22","2","0","0","4","0","0","0","0","2","0","11","1","1","0","3","0","0","1","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510029001","Block Group 1, Census Tract 29, Cumberland County, North Carolina","1106","1026","738","182","71","2","0","33","80","75","5","40","5","0","16","2","1","0","0","0","0","6","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510029002","Block Group 2, Census Tract 29, Cumberland County, North Carolina","1485","1378","800","489","41","4","0","44","107","98","22","37","1","0","28","6","0","0","0","0","2","0","0","2","0","9","7","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510029003","Block Group 3, Census Tract 29, Cumberland County, North Carolina","783","735","594","86","22","0","0","33","48","43","6","12","7","0","12","1","1","0","1","0","0","2","0","1","0","5","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510029004","Block Group 4, Census Tract 29, Cumberland County, North Carolina","823","796","687","66","13","1","0","29","27","25","2","11","1","0","5","0","0","1","1","0","0","4","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510030021","Block Group 1, Census Tract 30.02, Cumberland County, North Carolina","977","924","722","139","26","2","2","33","53","49","6","25","1","0","15","1","0","0","1","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510030022","Block Group 2, Census Tract 30.02, Cumberland County, North Carolina","1800","1706","1026","533","74","6","1","66","94","90","18","38","5","1","19","4","0","0","4","0","0","1","0","0","0","4","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510030031","Block Group 1, Census Tract 30.03, Cumberland County, North Carolina","3468","3086","1651","1071","137","77","5","145","382","345","67","82","38","1","102","13","17","1","9","0","2","4","1","7","1","37","17","2","0","7","2","0","5","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510030032","Block Group 2, Census Tract 30.03, Cumberland County, North Carolina","924","821","589","130","57","4","1","40","103","92","11","28","12","4","23","5","3","1","2","0","0","0","1","2","0","11","5","0","1","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510030033","Block Group 3, Census Tract 30.03, Cumberland County, North Carolina","2951","2636","1763","657","73","53","6","84","315","299","97","59","23","4","69","10","7","1","17","0","0","4","6","2","0","15","3","1","0","6","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510030041","Block Group 1, Census Tract 30.04, Cumberland County, North Carolina","2149","1960","1201","519","80","11","7","142","189","181","33","47","11","2","66","9","3","4","6","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510030042","Block Group 2, Census Tract 30.04, Cumberland County, North Carolina","3167","2870","2016","590","68","79","9","108","297","271","51","54","36","5","88","15","5","4","11","0","0","0","2","0","0","25","2","0","0","13","4","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1500000US370510030043","Block Group 3, Census Tract 30.04, Cumberland County, North Carolina","2422","2188","1596","422","79","27","5","59","234","217","43","77","15","6","58","9","1","0","6","0","0","0","2","0","0","17","7","0","0","2","2","0","4","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510031021","Block Group 1, Census Tract 31.02, Cumberland County, North Carolina","1036","897","470","298","36","17","0","76","139","130","25","35","15","3","30","6","5","0","4","0","0","0","5","2","0","9","3","3","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510031022","Block Group 2, Census Tract 31.02, Cumberland County, North Carolina","2483","2143","1424","424","54","169","2","70","340","298","56","48","61","2","106","10","2","0","9","0","0","2","0","2","0","36","8","6","0","9","0","0","5","6","0","0","0","0","1","1","0","0","0","0","0","0","6","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510031023","Block Group 3, Census Tract 31.02, Cumberland County, North Carolina","2999","2599","1522","701","74","178","5","119","400","360","72","50","68","3","118","14","16","0","11","0","0","0","5","2","1","32","10","6","0","3","1","2","6","3","0","0","0","0","1","0","0","0","0","0","0","0","8","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510031031","Block Group 1, Census Tract 31.03, Cumberland County, North Carolina","1411","1205","722","372","36","14","3","58","206","189","52","32","36","0","45","11","6","0","6","1","0","0","0","0","0","16","12","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510031032","Block Group 2, Census Tract 31.03, Cumberland County, North Carolina","3281","2889","1501","1103","85","64","13","123","392","353","74","60","50","2","103","25","11","1","24","0","0","0","3","0","0","37","15","11","1","4","0","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510031033","Block Group 3, Census Tract 31.03, Cumberland County, North Carolina","1991","1773","912","675","41","29","13","103","218","201","52","37","11","2","72","22","0","0","1","0","0","1","2","0","1","12","4","0","0","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510031051","Block Group 1, Census Tract 31.05, Cumberland County, North Carolina","2051","1817","1009","596","79","50","3","80","234","215","47","32","25","0","73","11","10","1","12","1","1","0","0","2","0","19","11","0","0","5","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510031052","Block Group 2, Census Tract 31.05, Cumberland County, North Carolina","2599","2351","1246","867","72","21","6","139","248","218","35","52","28","4","66","19","4","0","10","0","0","0","0","0","0","29","15","3","0","1","2","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510031061","Block Group 1, Census Tract 31.06, Cumberland County, North Carolina","565","495","275","103","54","2","0","61","70","67","14","22","3","2","16","5","0","0","0","0","0","2","0","3","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510031062","Block Group 2, Census Tract 31.06, Cumberland County, North Carolina","1537","1422","887","390","59","6","0","80","115","99","17","30","8","1","21","8","6","0","6","0","0","1","0","1","0","16","13","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510032031","Block Group 1, Census Tract 32.03, Cumberland County, North Carolina","1082","965","424","438","11","16","8","68","117","100","17","23","5","0","38","2","2","1","10","0","0","2","0","0","0","14","6","4","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510032032","Block Group 2, Census Tract 32.03, Cumberland County, North Carolina","2872","2588","981","1296","39","101","9","162","284","253","37","27","28","3","92","22","12","1","24","0","0","3","4","0","0","26","10","2","0","6","1","0","3","2","2","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510032033","Block Group 3, Census Tract 32.03, Cumberland County, North Carolina","1130","1031","212","694","29","10","0","86","99","88","21","12","10","1","25","10","1","0","3","0","0","4","0","1","0","8","1","1","0","2","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","3","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510032034","Block Group 4, Census Tract 32.03, Cumberland County, North Carolina","570","534","202","271","16","11","1","33","36","34","13","5","7","0","5","3","0","0","0","0","0","0","1","0","0","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510032051","Block Group 1, Census Tract 32.05, Cumberland County, North Carolina","2238","1984","705","1018","15","115","16","115","254","230","52","27","18","6","55","26","11","1","31","0","0","2","0","0","1","22","8","2","0","0","1","0","6","0","2","0","0","0","1","0","2","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510032052","Block Group 2, Census Tract 32.05, Cumberland County, North Carolina","2011","1791","642","1022","12","61","0","54","220","196","28","38","20","4","67","6","6","4","17","0","0","2","2","2","0","22","18","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510032053","Block Group 3, Census Tract 32.05, Cumberland County, North Carolina","919","809","145","557","10","16","6","75","110","95","23","16","5","1","35","6","4","0","4","0","0","1","0","0","0","14","7","0","0","4","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510032061","Block Group 1, Census Tract 32.06, Cumberland County, North Carolina","2084","1839","792","871","24","44","8","100","245","203","32","16","29","4","73","11","12","1","15","2","0","1","3","2","2","37","13","3","0","3","5","2","6","1","0","0","0","0","2","0","0","2","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1500000US370510032062","Block Group 2, Census Tract 32.06, Cumberland County, North Carolina","2279","2036","1164","619","38","108","14","93","243","223","59","23","23","9","80","5","12","2","10","0","0","0","0","0","0","19","4","3","0","5","2","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510032063","Block Group 3, Census Tract 32.06, Cumberland County, North Carolina","1510","1307","641","568","22","29","8","39","203","168","34","26","7","0","73","7","3","0","17","0","0","1","0","0","0","31","11","6","0","7","3","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1500000US370510032071","Block Group 1, Census Tract 32.07, Cumberland County, North Carolina","3763","3255","1944","877","51","229","10","144","508","446","98","53","51","1","194","13","7","0","14","0","0","4","4","7","0","56","13","8","0","16","4","0","3","4","3","0","0","0","2","2","0","0","1","0","0","0","5","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1500000US370510032072","Block Group 2, Census Tract 32.07, Cumberland County, North Carolina","1555","1363","783","382","35","81","11","71","192","177","33","32","27","2","55","0","4","4","13","0","0","0","2","5","0","14","5","3","0","3","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510032073","Block Group 3, Census Tract 32.07, Cumberland County, North Carolina","2424","2144","1457","307","33","264","4","79","280","250","36","45","54","2","89","6","9","2","4","0","0","0","0","3","0","30","9","6","0","5","2","0","2","4","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510032081","Block Group 1, Census Tract 32.08, Cumberland County, North Carolina","1073","971","307","593","23","13","3","32","102","94","35","5","2","0","36","12","1","0","2","0","0","0","0","1","0","8","6","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510032082","Block Group 2, Census Tract 32.08, Cumberland County, North Carolina","1002","918","304","521","45","11","0","37","84","78","13","22","3","0","9","2","0","0","22","0","0","2","2","0","3","4","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510032083","Block Group 3, Census Tract 32.08, Cumberland County, North Carolina","1651","1457","462","818","35","43","5","94","194","161","48","22","17","0","39","18","5","0","12","0","0","0","0","0","0","30","12","1","0","3","4","0","6","0","1","0","0","0","0","3","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510032091","Block Group 1, Census Tract 32.09, Cumberland County, North Carolina","1448","1253","532","547","23","41","16","94","195","168","39","16","25","3","56","2","8","3","15","0","0","1","0","0","0","27","4","3","0","5","0","0","5","4","4","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510032092","Block Group 2, Census Tract 32.09, Cumberland County, North Carolina","3152","2835","1249","1228","33","141","16","168","317","284","53","55","51","1","70","11","12","10","13","0","0","2","6","0","0","33","10","7","0","3","0","1","0","6","2","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033021","Block Group 1, Census Tract 33.02, Cumberland County, North Carolina","2627","2400","457","1646","42","78","11","166","227","205","68","12","18","1","53","18","4","3","18","0","0","6","3","1","0","22","6","2","0","9","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033022","Block Group 2, Census Tract 33.02, Cumberland County, North Carolina","1767","1615","274","1111","16","66","4","144","152","141","51","8","12","2","24","6","7","0","27","0","0","0","1","1","2","11","5","1","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033023","Block Group 3, Census Tract 33.02, Cumberland County, North Carolina","1388","1282","319","830","19","39","1","74","106","96","30","10","5","0","25","6","5","2","8","0","0","3","2","0","0","7","3","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033041","Block Group 1, Census Tract 33.04, Cumberland County, North Carolina","869","785","373","311","9","37","1","54","84","73","14","3","10","1","36","0","3","1","3","0","0","0","0","0","2","6","2","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033042","Block Group 2, Census Tract 33.04, Cumberland County, North Carolina","1130","971","104","718","7","62","11","69","159","131","25","18","10","4","31","13","2","2","23","1","0","0","0","1","1","23","17","2","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033043","Block Group 3, Census Tract 33.04, Cumberland County, North Carolina","2850","2569","803","1405","28","147","18","168","281","247","86","18","24","2","75","8","7","4","17","0","0","1","1","4","0","31","14","12","1","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033044","Block Group 4, Census Tract 33.04, Cumberland County, North Carolina","817","699","262","349","7","31","7","43","118","100","34","5","12","0","19","8","4","1","16","0","0","0","0","0","1","13","7","1","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033045","Block Group 5, Census Tract 33.04, Cumberland County, North Carolina","1003","897","387","346","9","69","20","66","106","90","20","9","8","0","37","5","2","1","8","0","0","0","0","0","0","14","8","4","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033046","Block Group 6, Census Tract 33.04, Cumberland County, North Carolina","488","453","87","299","6","25","4","32","35","30","3","2","1","0","14","1","2","0","7","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033071","Block Group 1, Census Tract 33.07, Cumberland County, North Carolina","538","484","138","289","2","15","4","36","54","47","14","6","2","1","9","4","3","0","6","0","0","2","0","0","0","6","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033072","Block Group 2, Census Tract 33.07, Cumberland County, North Carolina","1613","1491","333","978","8","90","14","68","122","110","39","1","7","10","30","5","6","0","12","0","0","0","0","0","0","10","7","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033073","Block Group 3, Census Tract 33.07, Cumberland County, North Carolina","1037","908","189","602","10","18","5","84","129","116","41","16","5","0","24","8","2","0","10","1","0","9","0","0","0","11","5","2","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033074","Block Group 4, Census Tract 33.07, Cumberland County, North Carolina","697","663","171","392","3","23","6","68","34","34","9","7","0","0","8","0","2","0","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033101","Block Group 1, Census Tract 33.10, Cumberland County, North Carolina","1122","994","241","654","7","19","8","65","128","103","19","19","12","0","20","2","4","3","17","0","0","0","1","6","0","23","13","3","1","0","0","0","2","0","0","0","0","0","0","4","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033102","Block Group 2, Census Tract 33.10, Cumberland County, North Carolina","557","492","229","197","18","20","3","25","65","57","22","5","0","0","11","6","0","2","8","0","1","0","2","0","0","8","2","1","0","1","0","0","0","0","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033103","Block Group 3, Census Tract 33.10, Cumberland County, North Carolina","1540","1357","500","644","21","50","16","126","183","155","33","11","12","3","46","21","3","0","23","1","0","2","0","0","0","24","7","7","0","2","0","0","2","2","0","0","0","0","1","3","0","0","0","0","0","0","4","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1500000US370510033104","Block Group 4, Census Tract 33.10, Cumberland County, North Carolina","1866","1672","372","1108","18","39","8","127","194","170","59","9","3","2","39","30","2","5","14","1","1","1","2","2","0","21","5","1","2","0","0","0","1","1","2","1","1","5","1","1","0","0","0","0","0","0","3","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
