"GEO_ID","NAME","P3_001N","P3_001NA","P3_002N","P3_002NA","P3_003N","P3_003NA","P3_004N","P3_004NA","P3_005N","P3_005NA","P3_006N","P3_006NA","P3_007N","P3_007NA","P3_008N","P3_008NA","P3_009N","P3_009NA","P3_010N","P3_010NA","P3_011N","P3_011NA","P3_012N","P3_012NA","P3_013N","P3_013NA","P3_014N","P3_014NA","P3_015N","P3_015NA","P3_016N","P3_016NA","P3_017N","P3_017NA","P3_018N","P3_018NA","P3_019N","P3_019NA","P3_020N","P3_020NA","P3_021N","P3_021NA","P3_022N","P3_022NA","P3_023N","P3_023NA","P3_024N","P3_024NA","P3_025N","P3_025NA","P3_026N","P3_026NA","P3_027N","P3_027NA","P3_028N","P3_028NA","P3_029N","P3_029NA","P3_030N","P3_030NA","P3_031N","P3_031NA","P3_032N","P3_032NA","P3_033N","P3_033NA","P3_034N","P3_034NA","P3_035N","P3_035NA","P3_036N","P3_036NA","P3_037N","P3_037NA","P3_038N","P3_038NA","P3_039N","P3_039NA","P3_040N","P3_040NA","P3_041N","P3_041NA","P3_042N","P3_042NA","P3_043N","P3_043NA","P3_044N","P3_044NA","P3_045N","P3_045NA","P3_046N","P3_046NA","P3_047N","P3_047NA","P3_048N","P3_048NA","P3_049N","P3_049NA","P3_050N","P3_050NA","P3_051N","P3_051NA","P3_052N","P3_052NA","P3_053N","P3_053NA","P3_054N","P3_054NA","P3_055N","P3_055NA","P3_056N","P3_056NA","P3_057N","P3_057NA","P3_058N","P3_058NA","P3_059N","P3_059NA","P3_060N","P3_060NA","P3_061N","P3_061NA","P3_062N","P3_062NA","P3_063N","P3_063NA","P3_064N","P3_064NA","P3_065N","P3_065NA","P3_066N","P3_066NA","P3_067N","P3_067NA","P3_068N","P3_068NA","P3_069N","P3_069NA","P3_070N","P3_070NA","P3_071N","P3_071NA",
"7000000US37169001618","EAST WALNUT COVE, Stokes County, North Carolina","2207","null","2148","null","1621","null","475","null","7","null","7","null","6","null","32","null","59","null","57","null","20","null","13","null","2","null","0","null","16","null","5","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37169001819","PINE HALL, Stokes County, North Carolina","1213","null","1164","null","997","null","148","null","7","null","2","null","1","null","9","null","49","null","47","null","2","null","28","null","2","null","0","null","13","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000001","BRYAN, Surry County, North Carolina","2201","null","2124","null","2002","null","15","null","5","null","0","null","2","null","100","null","77","null","68","null","2","null","34","null","4","null","0","null","26","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","5","null","2","null","0","null","0","null","1","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000004","DOBSON 3, Surry County, North Carolina","2256","null","2122","null","1725","null","37","null","17","null","7","null","0","null","336","null","134","null","125","null","7","null","25","null","3","null","0","null","82","null","3","null","0","null","0","null","2","null","0","null","0","null","3","null","0","null","0","null","0","null","9","null","2","null","0","null","0","null","1","null","0","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000005","ELDORA, Surry County, North Carolina","2884","null","2735","null","2542","null","28","null","16","null","2","null","0","null","147","null","149","null","146","null","5","null","40","null","2","null","0","null","91","null","4","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","2","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000009","FRANKLIN, Surry County, North Carolina","1659","null","1606","null","1530","null","12","null","6","null","0","null","0","null","58","null","53","null","46","null","0","null","25","null","3","null","0","null","15","null","1","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","1","null","0","null","0","null","1","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000010","LONGHILL, Surry County, North Carolina","1373","null","1309","null","1249","null","19","null","5","null","2","null","0","null","34","null","64","null","60","null","2","null","15","null","6","null","2","null","35","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000011","MARSH, Surry County, North Carolina","1885","null","1740","null","1344","null","28","null","15","null","6","null","2","null","345","null","145","null","142","null","1","null","25","null","0","null","0","null","116","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000012","MT AIRY 1, Surry County, North Carolina","3061","null","2821","null","2394","null","222","null","16","null","49","null","3","null","137","null","240","null","230","null","21","null","56","null","5","null","0","null","139","null","3","null","0","null","0","null","1","null","1","null","0","null","3","null","0","null","1","null","0","null","8","null","2","null","0","null","0","null","3","null","0","null","0","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null",
"7000000US37171000013","MT AIRY 2, Surry County, North Carolina","1422","null","1336","null","1167","null","106","null","4","null","13","null","0","null","46","null","86","null","82","null","10","null","17","null","2","null","0","null","50","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000015","MT AIRY 5, Surry County, North Carolina","2340","null","2232","null","1904","null","204","null","24","null","5","null","1","null","94","null","108","null","106","null","8","null","40","null","0","null","0","null","54","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000016","MT AIRY 6, Surry County, North Carolina","1665","null","1577","null","1468","null","31","null","0","null","5","null","0","null","73","null","88","null","85","null","5","null","18","null","0","null","0","null","62","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000017","MT AIRY 7, Surry County, North Carolina","1616","null","1507","null","1374","null","56","null","4","null","14","null","0","null","59","null","109","null","109","null","14","null","29","null","2","null","0","null","59","null","1","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000018","MT AIRY 8, Surry County, North Carolina","2619","null","2533","null","2281","null","82","null","9","null","13","null","0","null","148","null","86","null","85","null","11","null","27","null","6","null","0","null","35","null","2","null","0","null","0","null","3","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000019","MT AIRY 9, Surry County, North Carolina","3448","null","3328","null","2899","null","239","null","13","null","24","null","0","null","153","null","120","null","114","null","13","null","22","null","2","null","0","null","68","null","3","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","2","null","0","null","6","null","0","null","4","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000022","ROCKFORD, Surry County, North Carolina","1424","null","1354","null","1251","null","18","null","8","null","4","null","0","null","73","null","70","null","68","null","2","null","22","null","0","null","0","null","42","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000023","SHOALS, Surry County, North Carolina","1554","null","1490","null","1424","null","34","null","4","null","2","null","0","null","26","null","64","null","62","null","2","null","34","null","0","null","0","null","25","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000024","SILOAM, Surry County, North Carolina","865","null","830","null","809","null","5","null","2","null","1","null","0","null","13","null","35","null","33","null","3","null","20","null","1","null","0","null","9","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000025","STEWARTS CREEK 1, Surry County, North Carolina","1897","null","1797","null","1652","null","19","null","9","null","4","null","1","null","112","null","100","null","94","null","1","null","36","null","3","null","0","null","50","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","4","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000026","STEWARTS CREEK 2, Surry County, North Carolina","3213","null","3109","null","2959","null","48","null","6","null","13","null","1","null","82","null","104","null","102","null","6","null","51","null","1","null","0","null","42","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","2","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000027","NORTH WESTFIELD, Surry County, North Carolina","1887","null","1785","null","1646","null","83","null","6","null","0","null","0","null","50","null","102","null","99","null","5","null","49","null","3","null","0","null","36","null","5","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","3","null","1","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000028","SOUTH WESTFIELD, Surry County, North Carolina","1578","null","1505","null","1379","null","35","null","4","null","3","null","0","null","84","null","73","null","72","null","1","null","26","null","3","null","1","null","40","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000029","DOBSON COMBINED, Surry County, North Carolina","4111","null","3934","null","3367","null","76","null","45","null","30","null","1","null","415","null","177","null","170","null","17","null","42","null","5","null","2","null","97","null","0","null","0","null","0","null","1","null","0","null","0","null","6","null","0","null","0","null","0","null","7","null","3","null","0","null","0","null","1","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000030","ELKIN, Surry County, North Carolina","5015","null","4809","null","4252","null","203","null","5","null","44","null","1","null","304","null","206","null","190","null","21","null","45","null","10","null","0","null","103","null","3","null","0","null","0","null","5","null","0","null","0","null","2","null","0","null","1","null","0","null","9","null","7","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","7","null","1","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000031","MT AIRY COMBINED, Surry County, North Carolina","3256","null","3118","null","2715","null","240","null","12","null","31","null","0","null","120","null","138","null","124","null","17","null","32","null","10","null","0","null","54","null","2","null","0","null","0","null","5","null","0","null","0","null","4","null","0","null","0","null","0","null","11","null","4","null","1","null","0","null","0","null","1","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37171000032","PILOT, Surry County, North Carolina","3209","null","3115","null","2909","null","138","null","15","null","16","null","0","null","37","null","94","null","92","null","14","null","48","null","9","null","0","null","15","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37173000BC1","BC1, Swain County, North Carolina","2393","null","2276","null","2125","null","5","null","102","null","14","null","1","null","29","null","117","null","111","null","5","null","66","null","5","null","0","null","28","null","0","null","0","null","0","null","0","null","0","null","2","null","2","null","3","null","0","null","0","null","6","null","2","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37173000BC2","BC2, Swain County, North Carolina","2362","null","2214","null","2023","null","48","null","105","null","11","null","1","null","26","null","148","null","141","null","10","null","84","null","2","null","0","null","41","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","0","null","5","null","2","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US3717300WHCH","WHCH, Swain County, North Carolina","4167","null","3930","null","1184","null","31","null","2604","null","16","null","2","null","93","null","237","null","220","null","7","null","175","null","2","null","2","null","23","null","10","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","6","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","1","null","0","null","0","null","0","null","6","null","0","null","0","null","3","null","0","null","1","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","0","null","2","null","0","null","3","null","0","null","0","null","0","null","0","null",
"7000000US37173ALARKA","ALARKA, Swain County, North Carolina","837","null","809","null","759","null","3","null","40","null","0","null","0","null","7","null","28","null","26","null","2","null","16","null","0","null","0","null","8","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US37173ALMOND","ALMOND, Swain County, North Carolina","1216","null","1183","null","1137","null","5","null","33","null","3","null","0","null","5","null","33","null","31","null","2","null","22","null","1","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371750000B1","BREVARD 1, Transylvania County, North Carolina","1913","null","1809","null","1691","null","67","null","9","null","11","null","2","null","29","null","104","null","96","null","15","null","32","null","7","null","3","null","32","null","4","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","1","null","0","null","2","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","4","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371750000B2","BREVARD 2, Transylvania County, North Carolina","1799","null","1701","null","1379","null","257","null","2","null","2","null","4","null","57","null","98","null","94","null","13","null","33","null","10","null","0","null","33","null","3","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371750000B3","BREVARD 3, Transylvania County, North Carolina","2056","null","1986","null","1830","null","85","null","5","null","22","null","4","null","40","null","70","null","70","null","3","null","30","null","5","null","0","null","25","null","3","null","1","null","0","null","1","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371750000B4","BREVARD 4, Transylvania County, North Carolina","2137","null","2052","null","1821","null","143","null","3","null","23","null","0","null","62","null","85","null","84","null","20","null","11","null","6","null","0","null","40","null","1","null","0","null","3","null","1","null","0","null","0","null","0","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371750000BD","BOYD, Transylvania County, North Carolina","2973","null","2829","null","2592","null","117","null","16","null","20","null","2","null","82","null","144","null","136","null","15","null","66","null","5","null","0","null","50","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","6","null","5","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371750000CC","CATHEYS CREEK, Transylvania County, North Carolina","2395","null","2308","null","2250","null","9","null","11","null","8","null","0","null","30","null","87","null","83","null","5","null","40","null","3","null","0","null","34","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371750000CM","CEDAR MOUNTAIN, Transylvania County, North Carolina","851","null","820","null","795","null","4","null","1","null","9","null","0","null","11","null","31","null","30","null","5","null","11","null","3","null","0","null","11","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371750000DR","DUNNS ROCK, Transylvania County, North Carolina","2502","null","2421","null","2379","null","15","null","2","null","10","null","0","null","15","null","81","null","75","null","8","null","31","null","8","null","0","null","28","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","6","null","3","null","0","null","0","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371750000EF","EAST FORK, Transylvania County, North Carolina","1016","null","971","null","953","null","5","null","2","null","5","null","0","null","6","null","45","null","43","null","1","null","22","null","1","null","0","null","16","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"7000000US371750000LR","LITTLE RIVER, Transylvania County, North Carolina","1745","null","1666","null","1613","null","17","null","0","null","4","null","0","null","32","null","79","null","75","null","6","null","46","null","5","null","0","null","16","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","3","null","1","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
