GEO_ID,Total Population,White,Black or African American,American Indian and Alaska Native,Asian,Native Hawaiian and Other Pacific Islander,Other Race,MORE THAN 1 RACE
7000000US3714701510B,2924,2175,528,3,73,0,42,309
7000000US3714701511A,3792,2728,665,11,173,3,49,489
7000000US3714701511B,4856,3011,1301,19,152,3,140,690
7000000US3714701512A,6519,2982,2825,25,172,10,191,942
7000000US3714701512B,2877,1378,1135,4,125,0,84,453
7000000US3714701513A,3760,2330,940,18,189,4,110,507
7000000US3714701513B,2990,1877,652,18,106,4,156,531
7000000US371471403A1,3562,2254,998,20,62,0,78,450
7000000US371471403A2,3509,1932,1261,13,49,3,68,549
7000000US3714900CG05,1620,1500,9,12,0,1,28,210
7000000US3714900CL07,2664,2356,77,18,17,2,72,366
7000000US3714900CL08,2749,2534,31,5,8,1,41,387
7000000US3714900GC09,2687,2334,172,9,14,1,38,357
7000000US3714900SA04,1596,1468,17,8,2,0,12,267
7000000US3714900WO06,1901,1629,78,9,0,0,66,357
7000000US371490TR123,2987,2645,177,7,6,2,30,360
7000000US371510000AE,5707,3359,1033,51,81,1,691,1473
7000000US371510000AN,6091,3551,573,81,99,0,1154,1899
7000000US371510000AR,9528,7537,580,79,645,3,265,1257
7000000US371510000AS,4981,3811,408,24,70,4,325,1017
7000000US371510000AW,7343,4880,758,82,122,0,976,1575
7000000US371510000BC,3562,3191,53,19,17,0,156,378
7000000US371510000DR,5355,4444,227,37,21,0,336,870
7000000US371510000GR,4398,3643,197,24,12,0,309,639
7000000US371510000LB,3279,2305,516,57,15,0,200,558
7000000US371510000LC,2860,2400,179,33,24,0,97,381
7000000US371510000NM,5016,4525,97,42,43,0,119,570
7000000US371510000PR,6159,5614,81,51,18,0,139,768
7000000US371510000RM,3620,2589,448,23,29,0,310,663
7000000US371510000RN,6961,5423,456,46,43,1,561,1293
7000000US371510000SE,2217,1977,96,11,7,1,35,270
7000000US371510000SO,4035,3547,149,18,8,0,132,543
7000000US371510000ST,2275,1856,187,14,5,2,106,315
7000000US371510000SW,3111,2824,50,14,40,0,61,366
7000000US371510000TB,3442,3161,38,28,8,0,75,396
7000000US371510000TR,9525,8228,398,67,181,0,267,1152
7000000US371510000TT,4455,4163,63,34,19,0,44,396
7000000US371510000UG,8395,7096,174,56,50,2,610,1221
7000000US37153000001,5694,2650,2423,109,67,4,214,681
7000000US37153000002,5250,3676,1023,100,69,1,189,576
7000000US37153000003,964,709,159,24,14,0,33,75
7000000US37153000004,2103,1171,588,35,5,2,177,375
7000000US37153000005,804,491,175,15,15,0,52,168
7000000US37153000006,1553,1160,212,31,27,1,44,234
7000000US37153000007,984,572,322,45,6,0,15,72
7000000US37153000008,4118,1955,1745,96,28,5,77,636
7000000US37153000009,5800,3702,1395,207,28,2,162,912
7000000US37153000010,1607,658,728,46,0,0,128,141
7000000US37153000011,1054,741,242,9,7,0,14,123
7000000US37153000012,1696,1005,421,37,8,0,158,201
7000000US37153000013,875,544,210,17,5,0,62,111
7000000US37153000014,165,63,71,3,5,0,18,15
7000000US37153000015,222,174,22,7,1,0,8,30
7000000US37153000016,349,312,3,7,3,0,15,27
7000000US37155000001,1415,147,169,1020,12,0,14,159
7000000US37155000002,3865,630,1178,1823,8,0,130,288
7000000US37155000003,2267,1354,425,347,6,5,50,240
7000000US37155000004,2487,145,97,2106,3,0,93,129
7000000US37155000007,938,235,247,376,0,0,53,81
7000000US37155000008,1895,1167,256,297,5,3,119,144
7000000US37155000009,1673,655,428,308,7,0,207,204
7000000US37155000010,1485,477,323,377,3,5,220,240
7000000US37155000011,3683,2413,483,398,190,9,76,342
7000000US37155000012,2690,703,1149,488,40,11,202,291
7000000US37155000013,2295,960,772,326,19,1,117,300
7000000US37155000014,1683,635,486,285,20,2,185,210
7000000US37155000015,1054,227,592,153,4,0,36,126
7000000US37155000016,1020,54,777,129,0,0,15,135
7000000US37155000017,449,47,131,222,7,0,24,54
7000000US37155000019,3314,408,1332,1460,12,1,10,273
7000000US37155000020,1160,635,367,111,1,0,12,102
7000000US37155000021,2747,1391,803,198,10,3,170,516
7000000US37155000022,5119,830,1186,2466,230,7,127,819
7000000US37155000023,4640,519,303,3572,20,1,57,504
7000000US37155000024,1680,169,190,1123,4,1,157,108
7000000US37155000025,2148,307,298,1331,4,0,129,237
7000000US37155000028,1883,225,212,1018,0,3,351,222
7000000US37155000029,1577,354,706,443,3,1,18,156
7000000US37155000030,3578,656,259,2028,9,0,416,630
7000000US37155000033,843,82,103,444,0,1,164,147
7000000US37155000034,2072,180,135,1623,16,0,41,231
7000000US37155000035,2619,105,42,2365,3,0,12,276
7000000US37155000036,1196,414,424,294,6,0,12,138
7000000US37155000037,653,487,58,76,0,0,14,54
7000000US37155000038,493,131,42,285,13,0,3,57
7000000US37155000039,2096,160,340,1528,5,0,14,147
7000000US37155000040,610,266,259,60,1,0,10,42
7000000US37155000041,3969,2084,630,992,8,0,118,411
7000000US3715500005A,3475,1012,1552,754,9,0,44,312
7000000US3715500011A,1961,557,231,955,14,0,111,279
7000000US3715500018A,1857,986,459,146,52,0,100,342
7000000US3715500026A,3804,889,1389,862,8,1,454,603
7000000US3715500032A,6062,2530,1482,698,7,11,1039,885
7000000US371570000DR,2858,1854,717,17,3,1,123,429
7000000US371570000EC,5106,3529,1196,15,67,5,86,624
7000000US371570000HO,2291,1905,250,8,10,0,36,246
7000000US371570000HU,5071,4394,187,26,35,3,236,570
7000000US371570000IR,2832,2453,190,18,8,0,78,255
7000000US371570000LI,4403,3570,614,12,17,2,80,324
7000000US371570000MA,4712,3755,547,19,9,0,191,573
7000000US371570000MC,5242,3439,1433,23,50,13,108,528
7000000US371570000MS,9499,5169,3539,45,38,3,317,1164
7000000US371570000NB,3824,3448,123,24,44,0,57,384
7000000US371570000RC,5349,4365,684,17,18,0,82,549
7000000US371570000SE,4754,3088,1119,29,4,1,318,585
7000000US371570000WS,7720,6222,1015,34,42,1,127,837
7000000US3715700ED-1,5322,3756,1042,27,26,0,235,708
7000000US3715700LK-2,3800,2699,800,24,25,0,102,450
7000000US37159000001,2209,2009,44,8,13,0,49,258
7000000US37159000002,1809,1009,432,2,23,1,167,525
7000000US37159000003,2671,2392,62,13,30,0,39,405
7000000US37159000004,4547,4062,99,8,17,0,175,558
7000000US37159000007,2288,1667,365,5,28,0,105,354
7000000US37159000008,3878,2899,367,19,57,0,276,780
7000000US37159000009,2394,2083,55,9,18,0,146,249
7000000US37159000010,3046,2685,134,14,35,0,59,357
7000000US37159000011,3326,2541,396,17,61,5,145,483
7000000US37159000012,2287,1413,639,14,26,1,87,321
7000000US37159000013,2573,2306,63,6,15,0,45,414
7000000US37159000015,3758,3173,289,9,30,0,127,390
7000000US37159000016,3007,1773,519,19,39,1,387,807
7000000US37159000017,3472,2293,452,33,27,1,339,981
7000000US37159000018,1188,225,824,6,5,4,71,159
7000000US37159000021,3328,2383,367,26,49,2,315,558
7000000US37159000022,979,922,1,1,8,0,9,114
7000000US37159000023,1897,1782,12,4,11,0,16,216
7000000US37159000024,1410,1275,59,6,6,0,19,135
7000000US37159000025,4116,3744,81,22,23,3,59,552
7000000US37159000026,1976,1842,17,12,1,0,28,228
7000000US37159000027,1440,1155,189,12,4,1,19,180
7000000US37159000028,2668,1526,820,15,24,5,136,426
7000000US37159000029,1401,1148,85,3,4,0,111,150
7000000US37159000030,4747,2752,763,47,91,2,668,1272
7000000US37159000031,1783,1568,92,10,20,2,29,186
7000000US37159000032,1833,1399,229,6,5,0,91,309
7000000US37159000033,1971,1815,35,9,13,3,29,201
7000000US37159000034,3677,2006,1104,43,77,10,199,714
7000000US37159000035,1496,753,524,7,7,0,120,255
7000000US37159000036,3619,1742,1360,17,51,0,248,603
7000000US37159000038,3347,1535,1450,12,23,1,202,372
7000000US37159000039,2737,1856,598,12,55,4,110,306
7000000US37159000040,2980,1854,851,4,23,0,116,396
7000000US37159000041,3207,1768,1041,13,87,0,135,489
7000000US37159000042,2001,176,1619,19,9,1,118,177
7000000US37159000044,3410,3018,63,4,28,4,135,474
7000000US37159000045,1616,1005,408,14,24,0,89,228
7000000US3715900005A,5103,4118,363,31,65,3,208,945
7000000US3715900014A,4767,4012,361,18,41,3,100,696
7000000US3715900019A,5006,4065,417,27,40,0,152,915
7000000US37161000011,6396,5905,224,16,16,0,68,501
7000000US37161000013,4722,3231,1018,11,52,5,147,774
7000000US37161000014,3068,2243,458,17,28,3,103,648
7000000US37161000018,2187,1922,149,1,11,1,20,249
7000000US37161000019,2310,1959,165,13,8,0,59,318
7000000US37161000027,3702,3050,351,19,40,1,64,531
7000000US37161000028,1828,1434,234,9,17,0,51,249
7000000US37161000029,2360,1865,256,5,12,0,106,348
7000000US37161000030,4148,2921,950,16,28,6,45,546
7000000US37161000034,1508,1415,17,2,4,0,14,168
7000000US3716100003A,2274,2087,115,4,5,1,20,126
7000000US3716100004A,2557,2237,174,8,13,0,27,294
7000000US3716100005A,3478,2918,235,19,5,0,99,606
7000000US3716100006A,2726,2414,151,1,9,0,19,396
7000000US3716100009A,3910,3585,101,20,5,1,74,372
7000000US3716100010A,1350,1280,8,7,8,0,8,117
7000000US3716100016A,2895,2714,59,9,14,1,21,231
7000000US3716300AUTR,1827,1466,134,22,3,0,91,333
7000000US3716300CLCE,1146,189,806,15,16,0,59,183
7000000US3716300CLEA,3331,1241,1414,41,23,2,387,669
7000000US3716300CLEM,1774,1179,263,51,2,1,204,222
7000000US3716300CLNE,2346,1472,497,21,29,3,228,288
7000000US3716300CLSW,1978,1071,471,133,16,2,170,345
7000000US3716300CLWE,2450,1364,698,51,13,2,210,336
7000000US3716300GARL,1406,619,514,21,7,0,181,192
7000000US3716300GIDD,1611,642,393,30,2,1,389,462
7000000US3716300HARR,1757,609,919,16,3,1,114,285
7000000US3716300HERR,857,708,55,19,4,0,54,51
7000000US3716300INGO,1620,642,449,16,5,0,440,204
7000000US3716300KEEN,1641,1102,232,23,3,0,210,213
7000000US3716300KFRK,2125,1125,474,171,13,0,250,276
7000000US3716300LAKE,3036,1248,1380,30,7,2,265,312
7000000US3716300MING,2899,1956,400,50,2,0,360,393
7000000US3716300NGRV,1787,1119,276,35,10,2,265,240
7000000US3716300PLVW,2991,2411,258,53,9,0,180,240
7000000US3716300ROSE,1756,1258,263,30,8,0,92,315
7000000US3716300ROWA,2201,1032,458,37,1,0,567,318
7000000US3716300SBRG,1063,740,148,24,3,3,93,156
7000000US3716300TURK,1328,617,444,18,3,0,155,273
7000000US3716300WBRK,2006,1340,155,48,3,0,387,219
7000000US37165000003,3292,1799,1044,205,71,0,31,426
7000000US37165000004,4204,2575,1111,270,30,0,73,435
7000000US37165000007,3185,1212,1375,439,28,3,42,258
7000000US37165001-16,6198,1610,3605,403,48,0,325,621
7000000US37165002-25,3827,1457,1490,665,25,2,29,477
7000000US37165005-10,2287,1176,667,277,14,0,20,399
7000000US37165006-89,3852,2344,754,478,37,0,41,594
7000000US37167000003,2430,1922,312,12,25,1,46,336
7000000US37167000007,2664,1915,446,7,119,0,69,324
7000000US37167000008,2020,507,1346,12,20,0,69,198
7000000US37167000010,1717,1229,249,9,75,0,59,288
7000000US37167000011,1578,1288,126,5,59,0,47,159
7000000US37167000013,2216,1938,160,11,29,0,21,171
7000000US37167000014,1268,1177,27,6,16,0,8,102
7000000US37167000015,2297,1399,675,15,19,1,94,282
7000000US37167000016,1400,980,310,6,53,0,8,129
7000000US37167000017,2040,1737,157,3,46,0,19,234
7000000US37167000018,1702,1394,198,6,26,0,20,174
7000000US37167000019,1707,1606,15,2,33,1,16,102
7000000US37167000020,2638,2441,16,5,57,0,19,300
7000000US37167000021,1379,1310,13,10,8,0,12,78
7000000US37167000022,2158,1750,182,10,24,0,101,273
7000000US37167000023,3139,2848,44,14,9,0,85,417
7000000US37167000024,3898,3476,141,10,17,3,110,423
7000000US37167000025,3692,3292,37,22,9,2,170,480
7000000US37167000026,1822,1633,74,9,50,1,14,123
7000000US37167000027,2582,2274,191,13,13,0,31,180
7000000US37167000028,1819,1263,409,13,22,0,60,156
7000000US37167000212,3098,2376,328,24,76,0,122,516
7000000US37169000001,989,900,26,8,4,1,15,105
7000000US37169000002,2034,1888,33,8,11,0,29,195
7000000US37169000003,1488,1435,10,1,0,1,15,78
7000000US37169000004,2359,2197,32,5,17,2,30,228
7000000US37169000007,733,636,53,6,1,0,7,90
7000000US37169000008,1515,1409,35,5,4,0,18,132
7000000US37169000009,2353,2155,58,3,5,0,28,312
7000000US37169000010,3609,3263,55,9,47,1,63,513
7000000US37169000011,4332,3957,74,9,23,0,80,567
7000000US37169000012,2031,1913,23,16,0,0,22,171
7000000US37169000013,1990,1832,26,14,6,0,24,264
7000000US37169000014,2528,2412,26,15,2,0,7,198
7000000US37169000015,1470,1372,24,5,3,0,15,153
7000000US37169000017,2046,1777,180,10,0,0,11,204
7000000US37169000020,1629,1496,49,5,2,1,10,198
7000000US37169000506,1523,1393,50,11,0,0,12,171
7000000US37169001618,2207,1621,475,7,7,6,32,177
7000000US37169001819,1213,997,148,7,2,1,9,147
7000000US37171000001,2201,2002,15,5,0,2,100,231
7000000US37171000004,2256,1725,37,17,7,0,336,402
7000000US37171000005,2884,2542,28,16,2,0,147,447
7000000US37171000009,1659,1530,12,6,0,0,58,159
7000000US37171000010,1373,1249,19,5,2,0,34,192
7000000US37171000011,1885,1344,28,15,6,2,345,435
7000000US37171000012,3061,2394,222,16,49,3,137,720
7000000US37171000013,1422,1167,106,4,13,0,46,258
7000000US37171000015,2340,1904,204,24,5,1,94,324
7000000US37171000016,1665,1468,31,0,5,0,73,264
7000000US37171000017,1616,1374,56,4,14,0,59,327
7000000US37171000018,2619,2281,82,9,13,0,148,258
7000000US37171000019,3448,2899,239,13,24,0,153,360
7000000US37171000022,1424,1251,18,8,4,0,73,210
7000000US37171000023,1554,1424,34,4,2,0,26,192
7000000US37171000024,865,809,5,2,1,0,13,105
7000000US37171000025,1897,1652,19,9,4,1,112,300
7000000US37171000026,3213,2959,48,6,13,1,82,312
7000000US37171000027,1887,1646,83,6,0,0,50,306
7000000US37171000028,1578,1379,35,4,3,0,84,219
7000000US37171000029,4111,3367,76,45,30,1,415,531
7000000US37171000030,5015,4252,203,5,44,1,304,618
7000000US37171000031,3256,2715,240,12,31,0,120,414
7000000US37171000032,3209,2909,138,15,16,0,37,282
7000000US37173000BC1,2393,2125,5,102,14,1,29,351
7000000US37173000BC2,2362,2023,48,105,11,1,26,444
7000000US3717300WHCH,4167,1184,31,2604,16,2,93,711
7000000US37173ALARKA,837,759,3,40,0,0,7,84
7000000US37173ALMOND,1216,1137,5,33,3,0,5,99
7000000US371750000B1,1913,1691,67,9,11,2,29,312
7000000US371750000B2,1799,1379,257,2,2,4,57,294
7000000US371750000B3,2056,1830,85,5,22,4,40,210
7000000US371750000B4,2137,1821,143,3,23,0,62,255
7000000US371750000BD,2973,2592,117,16,20,2,82,432
7000000US371750000CC,2395,2250,9,11,8,0,30,261
7000000US371750000CM,851,795,4,1,9,0,11,93
7000000US371750000DR,2502,2379,15,2,10,0,15,243
7000000US371750000EF,1016,953,5,2,5,0,6,135
7000000US371750000LR,1745,1613,17,0,4,0,32,237
7000000US371750000PF,1491,1203,50,8,14,2,110,312
7000000US371750000RE,2040,1858,14,11,2,0,46,327
7000000US371750000WC,1632,1549,11,4,6,0,8,162
7000000US37175000TC1,931,868,2,4,0,0,8,147
7000000US37175000TC7,1818,1665,1,15,2,0,50,255
7000000US37177000001,208,50,151,0,0,0,3,12
7000000US37177000002,1548,996,370,2,33,0,70,231
7000000US37177000003,220,148,64,0,0,0,2,18
7000000US37177000014,89,76,5,0,1,0,2,15
7000000US37177000015,477,289,165,0,5,0,5,39
7000000US37177000016,32,24,5,0,0,0,0,9
7000000US37179000001,2382,705,578,39,28,0,817,645
7000000US37179000002,2351,924,715,24,32,0,450,618
7000000US37179000003,1989,923,427,24,29,0,467,357
7000000US37179000004,2614,499,836,50,18,0,962,747
7000000US37179000005,3770,2540,439,29,64,7,401,870
7000000US37179000006,2089,1622,142,7,24,2,155,411
7000000US37179000007,3903,2702,589,15,22,0,341,702
7000000US37179000008,4398,2224,1402,24,60,3,489,588
7000000US37179000009,1820,737,824,14,10,0,157,234
7000000US37179000010,1641,673,545,12,7,0,258,438
7000000US37179000011,2662,2498,46,13,6,0,30,207
7000000US37179000012,2555,2382,33,7,13,0,46,222
7000000US37179000013,2827,2637,27,7,16,3,50,261
7000000US37179000014,1694,1289,121,19,22,0,136,321
7000000US37179000015,5201,3778,458,25,360,1,216,1089
7000000US37179000016,5863,4441,599,28,148,0,196,1353
7000000US37179000018,2989,2407,99,0,280,0,42,483
7000000US37179000019,6074,4661,642,30,158,6,166,1233
7000000US37179000021,2690,2327,124,18,21,0,55,435
7000000US37179000022,2631,2320,75,9,37,1,36,459
7000000US37179000023,2412,1867,233,17,19,1,166,327
7000000US37179000024,2730,2318,162,22,12,0,89,381
7000000US37179000025,2297,1767,212,15,21,0,159,369
7000000US37179000026,2385,1851,236,24,9,0,122,429
7000000US37179000027,2004,1681,170,6,4,0,61,246
7000000US37179000030,5481,3730,824,43,108,0,411,1095
7000000US37179000031,4376,2888,711,26,78,2,305,1098
7000000US37179000032,3408,2863,224,8,93,0,91,387
7000000US37179000033,2654,2137,273,9,23,2,60,450
7000000US37179000034,3883,3034,438,25,14,3,183,558
7000000US37179000035,1941,1701,57,3,38,0,26,348
7000000US37179000036,2410,1767,359,19,11,0,134,360
7000000US37179000039,2700,2187,207,19,38,0,122,381
7000000US37179000040,3807,3093,255,10,140,1,78,690
7000000US37179000041,4254,3252,268,4,460,1,83,558
7000000US37179000042,2483,1786,237,23,37,7,201,576
7000000US37179000043,1561,291,669,19,6,1,421,462
7000000US3717900017A,3287,2557,280,9,55,1,133,756
7000000US3717900017B,4586,3463,361,10,388,0,105,777
7000000US3717900020A,6013,4493,662,9,215,6,181,1341
7000000US3717900020B,4628,3856,220,10,175,0,64,909
7000000US3717900028A,5210,3775,437,12,656,5,63,786
7000000US3717900028B,3943,2872,182,9,638,1,36,615
7000000US3717900028C,3454,2663,206,6,350,3,28,594
7000000US3717900028D,4967,3483,442,6,545,6,100,1155
7000000US3717900029A,5115,3426,762,15,193,3,308,1224
7000000US3717900029B,1769,1331,166,9,51,0,73,417
7000000US3717900029C,2841,2161,266,2,93,0,111,624
7000000US3717900037A,6138,4259,746,23,399,7,297,1221
7000000US3717900037B,1384,1207,66,3,45,0,7,168
7000000US3717900038A,5024,3078,615,49,126,7,735,1242
7000000US3717900038B,2576,2067,174,8,65,0,62,600
7000000US371810000CC,2797,1746,880,9,14,2,75,213
7000000US371810000NH,3663,1723,1734,8,12,0,79,321
7000000US371810000NV,1621,588,851,11,10,0,114,141
7000000US371810000WH,4286,2134,1837,8,76,0,84,441
7000000US37181000EH1,2272,230,1835,7,8,0,131,183
7000000US37181000NH1,2271,278,1835,21,21,0,73,129
7000000US37181000SH1,2391,499,1501,12,5,0,265,327
7000000US37181000SH2,1123,401,495,9,5,1,171,123
7000000US3718100HTOP,893,289,495,1,21,0,38,147
7000000US3718100KITT,3963,2375,1283,13,6,3,162,363
7000000US3718100MIDD,2831,1438,1272,7,15,0,46,159
7000000US3718100SCRK,4760,2231,1997,18,12,3,340,477
7000000US37183001-01,2653,2095,235,5,91,1,38,564
7000000US37183001-02,2843,2544,77,9,58,0,33,366
7000000US37183001-03,2035,1932,21,10,20,0,11,123
7000000US37183001-04,1261,1190,22,1,12,0,8,84
7000000US37183001-05,1174,1035,11,7,17,0,6,294
7000000US37183001-06,3562,3084,127,5,88,0,41,651
7000000US37183001-07,3390,2631,375,7,168,0,47,486
7000000US37183001-09,1278,1153,22,0,18,0,9,228
7000000US37183001-10,1481,1388,14,0,22,0,1,168
7000000US37183001-11,2482,2290,49,1,58,0,22,186
7000000US37183001-12,2222,1940,148,2,28,0,28,228
7000000US37183001-13,1781,1336,245,4,19,3,78,288
7000000US37183001-14,3918,3125,422,0,66,1,51,759
7000000US37183001-15,2862,2385,185,3,89,0,64,408
7000000US37183001-16,3650,2657,493,8,147,0,145,600
7000000US37183001-17,1202,1085,24,1,30,0,0,186
7000000US37183001-18,4015,2278,606,21,154,2,671,849
7000000US37183001-19,2420,276,1618,31,4,0,391,300
7000000US37183001-20,3802,1774,1592,11,104,0,105,648
7000000US37183001-21,6703,3226,1924,36,271,0,826,1260
7000000US37183001-22,4820,394,3485,25,87,1,632,588
7000000US37183001-23,13946,9530,1645,81,1494,5,289,2706
7000000US37183001-25,799,203,520,0,16,0,36,72
7000000US37183001-26,4910,2243,2193,45,55,3,184,561
7000000US37183001-27,3192,2023,596,18,86,2,247,660
7000000US37183001-28,5661,2710,2145,20,123,6,322,1005
7000000US37183001-29,2351,2130,65,1,43,0,27,255
7000000US37183001-30,1262,1167,22,2,25,2,10,102
7000000US37183001-31,7409,3398,1386,37,1427,23,557,1743
7000000US37183001-32,3829,2333,696,19,197,3,284,891
7000000US37183001-33,1861,1703,35,0,53,0,10,180
7000000US37183001-34,2353,782,1340,6,37,0,77,333
7000000US37183001-35,3143,371,1844,40,23,0,689,528
7000000US37183001-36,3189,2733,192,4,121,0,44,285
7000000US37183001-37,1937,1673,109,3,47,0,14,273
7000000US37183001-38,3036,1444,696,31,194,5,415,753
7000000US37183001-39,3280,2180,723,6,75,1,120,525
7000000US37183001-40,5885,763,3830,59,84,4,774,1113
7000000US37183001-41,3767,2114,447,9,842,2,124,687
7000000US37183001-42,2927,2423,229,16,117,2,44,288
7000000US37183001-43,3351,1979,885,18,102,2,165,600
7000000US37183001-44,4856,2876,1138,36,128,2,348,984
7000000US37183001-45,2440,1435,566,7,150,3,131,444
7000000US37183001-46,5343,1120,2183,56,275,4,1174,1593
7000000US37183001-47,2159,1859,120,5,49,0,36,270
7000000US37183001-48,2694,1899,394,20,119,0,114,444
7000000US37183001-49,5185,2625,1343,16,332,3,456,1230
7000000US37183001-50,3483,474,2406,14,88,0,327,522
7000000US37183001-51,1186,975,95,0,21,0,32,189
7000000US37183002-01,3229,2721,195,8,134,0,36,405
7000000US37183002-02,5772,4858,319,10,222,2,48,939
7000000US37183002-03,2902,2589,72,5,76,0,21,417
7000000US37183002-04,2481,2091,108,3,132,2,19,378
7000000US37183002-05,972,846,40,5,40,0,11,90
7000000US37183002-06,2458,2109,117,8,109,0,18,291
7000000US37183003-00,6901,4837,434,21,1003,1,126,1437
7000000US37183004-01,2779,1950,328,15,146,2,167,513
7000000US37183004-02,3818,2122,281,51,191,2,678,1479
7000000US37183004-03,2803,1745,361,7,197,7,220,798
7000000US37183004-04,2460,1409,382,15,144,0,278,696
7000000US37183004-05,3858,2709,270,7,589,1,57,675
7000000US37183004-06,3428,2744,279,9,168,0,72,468
7000000US37183004-07,2710,2380,42,9,142,0,17,360
7000000US37183004-08,3051,1705,473,16,519,6,109,669
7000000US37183004-09,3088,1838,170,14,789,3,77,591
7000000US37183004-10,3142,2321,166,9,358,0,75,639
7000000US37183004-11,2084,1093,261,24,171,0,299,708
7000000US37183004-12,2960,2378,123,7,206,3,53,570
7000000US37183004-13,4940,3255,252,7,1079,1,65,843
7000000US37183004-14,1768,1462,66,3,53,4,42,414
7000000US37183004-15,2740,1979,272,1,201,0,64,669
7000000US37183004-16,2279,1884,116,2,86,1,70,360
7000000US37183004-17,2138,1555,187,2,183,0,45,498
7000000US37183004-18,3822,2471,385,11,687,4,66,594
7000000US37183004-19,1790,1422,78,4,156,0,23,321
7000000US37183004-20,4233,2517,507,15,499,3,334,1074
7000000US37183004-21,2912,1580,564,9,264,0,269,678
7000000US37183005-01,5847,3276,629,6,1434,0,149,1059
7000000US37183005-03,6602,3303,470,14,2354,2,157,906
7000000US37183005-05,9907,5344,2416,29,1140,1,286,2073
7000000US37183005-06,5764,3308,205,8,1899,13,72,777
7000000US37183005-07,10122,3424,945,33,5035,4,201,1440
7000000US37183005-08,7068,2012,669,13,3965,1,147,783
7000000US37183006-04,4897,3483,662,23,240,4,182,909
7000000US37183006-05,3206,2755,197,6,51,3,45,447
7000000US37183006-06,7057,5270,672,22,489,3,154,1341
7000000US37183006-07,3914,2709,469,15,352,4,180,555
7000000US37183006-08,2420,1646,458,7,69,2,73,495
7000000US37183006-09,7963,6292,462,37,498,0,129,1635
7000000US37183006-10,4250,3113,463,17,224,1,173,777
7000000US37183007-01,2176,1396,419,14,55,2,128,486
7000000US37183007-02,1838,1342,259,1,56,1,76,309
7000000US37183007-03,1591,1351,113,5,36,0,17,207
7000000US37183007-04,5045,3367,935,17,130,1,246,1047
7000000US37183007-05,2064,1487,318,17,36,0,64,426
7000000US37183007-06,3798,3206,219,1,146,1,70,465
7000000US37183007-07,4924,3912,492,8,131,1,125,765
7000000US37183007-09,4173,2975,540,19,173,0,198,804
7000000US37183007-10,6611,4516,1015,12,352,4,257,1365
7000000US37183007-11,1190,1074,30,1,26,0,10,147
7000000US37183007-12,3497,2379,635,12,124,2,151,582
7000000US37183007-13,2609,1866,413,4,105,4,76,423
7000000US37183008-02,4324,3319,486,10,163,0,89,771
7000000US37183008-03,6706,4169,1286,41,586,8,173,1329
7000000US37183008-04,1665,1481,45,2,37,0,15,255
7000000US37183008-05,2149,1825,139,0,72,3,17,279
7000000US37183008-06,3149,1876,794,25,78,0,171,615
7000000US37183008-07,2527,2152,81,9,131,1,30,369
7000000US37183008-08,4435,3561,264,11,209,3,61,978
7000000US37183008-09,2470,1695,311,10,97,1,131,675
7000000US37183008-10,3330,2234,557,13,200,4,86,708
7000000US37183008-11,4739,3073,590,18,587,0,120,1053
7000000US37183009-01,2914,1774,719,12,19,0,254,408
7000000US37183009-02,4769,2181,1684,46,44,5,490,957
7000000US37183009-03,4242,2584,1103,32,46,0,270,621
7000000US37183010-01,1668,1114,206,5,20,0,202,363
7000000US37183010-02,5568,2684,1597,60,104,7,756,1080
7000000US37183010-03,3490,1794,968,33,42,6,380,801
7000000US37183010-04,9768,4941,3079,91,195,8,818,1908
7000000US37183011-01,7748,5784,987,17,330,8,154,1404
7000000US37183011-02,5802,4433,688,20,252,2,124,849
7000000US37183012-01,6978,5596,558,33,144,8,208,1293
7000000US37183012-02,5780,3991,970,39,99,5,236,1320
7000000US37183012-04,6123,4745,463,36,96,3,337,1329
7000000US37183012-05,8771,6805,802,28,181,3,337,1845
7000000US37183012-06,4769,3575,639,44,50,1,169,873
7000000US37183012-07,3654,2501,453,40,106,0,259,885
7000000US37183012-08,5397,3567,1087,30,141,5,233,1002
7000000US37183012-09,6092,4699,591,34,134,3,228,1209
7000000US37183013-01,7986,2348,3389,90,419,2,1040,2094
7000000US37183013-02,2208,1753,230,11,77,0,39,294
7000000US37183013-05,3295,1367,1177,17,225,5,269,705
7000000US37183013-06,3411,2426,518,11,121,0,81,762
7000000US37183013-07,3320,1245,1225,33,246,0,377,582
7000000US37183013-08,4410,1240,1729,67,204,2,756,1236
7000000US37183013-09,5855,1858,2631,31,504,5,405,1263
7000000US37183013-10,6221,4868,680,6,184,2,124,1071
7000000US37183013-11,3425,2761,304,6,93,2,46,639
7000000US37183014-01,928,777,69,6,17,0,25,102
7000000US37183014-02,7022,5851,427,22,248,1,117,1068
7000000US37183015-01,5015,3673,621,41,57,1,344,834
7000000US37183015-02,7211,4737,1120,51,191,7,658,1341
7000000US37183015-03,5692,4399,594,24,42,1,276,1068
7000000US37183015-04,2573,1881,430,15,34,0,83,390
7000000US37183016-01,4290,2648,938,38,56,2,325,849
7000000US37183016-02,6465,1890,3029,81,107,3,890,1395
7000000US37183016-03,2141,1094,616,21,29,7,258,348
7000000US37183016-04,3056,2075,730,6,28,0,112,315
7000000US37183016-05,3471,2173,644,41,83,0,320,630
7000000US37183016-06,2146,1087,702,18,47,1,168,369
7000000US37183016-07,3597,2503,746,14,54,2,99,537
