"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N",
"7000000US3713300WN04","WEST NORTHWOODS, Onslow County, North Carolina","5508","524","4984","4677","3805","640","21","165","12","34","307","285","54","91","55","2","40","10","10","6","12","0","0","0","5","0","0","21","7","0","1","5","1","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371330NE22A","0NE22A, Onslow County, North Carolina","5755","786","4969","4597","3006","1299","39","180","29","44","372","343","78","112","52","9","31","23","27","1","9","0","0","0","1","0","0","26","17","0","0","0","2","0","0","2","1","0","0","0","0","2","2","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371330NE22B","0NE22B, Onslow County, North Carolina","7150","827","6323","5887","4266","1320","36","195","16","54","436","407","61","120","86","9","67","21","12","2","6","1","0","0","15","7","0","27","7","0","1","3","1","0","1","8","4","0","0","0","1","1","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3713500000H","HILLSBOROUGH, Orange County, North Carolina","1460","92","1368","1326","1008","284","5","19","0","10","42","38","4","15","5","0","6","1","1","0","2","0","0","0","4","0","0","4","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000CA","CARR, Orange County, North Carolina","1205","79","1126","1074","827","224","6","9","0","8","52","51","18","19","0","0","12","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000CB","CARRBORO, Orange County, North Carolina","1612","155","1457","1393","1271","63","5","49","0","5","64","55","11","6","23","0","11","1","2","0","1","0","0","0","0","0","0","8","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000CF","CEDAR FALLS, Orange County, North Carolina","5074","322","4752","4558","2869","506","3","1149","0","31","194","188","25","40","53","2","56","2","3","0","5","0","0","2","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000CG","CEDAR GROVE, Orange County, North Carolina","1613","73","1540","1491","1224","241","6","12","1","7","49","47","10","22","0","0","11","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000CH","COKER HILLS, Orange County, North Carolina","1656","76","1580","1500","1176","77","4","234","2","7","80","77","4","19","21","1","26","2","3","0","0","0","0","0","1","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000CO","COLONIAL HEIGHTS, Orange County, North Carolina","2864","219","2645","2516","1840","248","7","403","0","18","129","122","25","14","39","1","34","3","5","0","1","0","0","0","0","0","0","7","3","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000CP","CAMERON PARK, Orange County, North Carolina","2652","93","2559","2486","2139","271","1","70","0","5","73","71","7","23","7","3","23","2","1","0","3","0","0","0","0","2","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000CW","CALDWELL, Orange County, North Carolina","2910","99","2811","2702","2461","211","5","16","0","9","109","106","11","61","6","0","27","1","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000CX","CHEEKS, Orange County, North Carolina","6221","536","5685","5464","4014","1265","12","149","4","20","221","212","23","111","24","0","25","16","2","1","6","0","0","2","2","0","0","9","7","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000DA","DOGWOOD ACRES, Orange County, North Carolina","2917","162","2755","2656","2315","96","2","231","0","12","99","96","5","27","23","1","40","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000DM","DAMASCUS, Orange County, North Carolina","2740","317","2423","2301","1756","303","11","214","5","12","122","117","31","31","22","1","28","2","2","0","0","0","0","0","0","0","0","5","1","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000EF","EFLAND, Orange County, North Carolina","2213","203","2010","1937","1622","262","7","42","0","4","73","62","11","26","6","0","11","8","0","0","0","0","0","0","0","0","0","11","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000EH","ESTES HILLS, Orange County, North Carolina","2195","105","2090","2030","1578","168","4","272","0","8","60","56","11","6","19","0","12","3","2","0","0","0","0","0","3","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000ES","EASTSIDE, Orange County, North Carolina","2177","273","1904","1820","1121","356","1","332","0","10","84","79","24","19","15","1","16","2","0","0","1","0","0","0","0","1","0","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000GB","GRADY BROWN, Orange County, North Carolina","5556","691","4865","4646","3771","694","16","129","3","33","219","199","20","69","47","1","43","15","2","0","1","1","0","0","0","0","0","20","15","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000GL","GLENWOOD, Orange County, North Carolina","2543","131","2412","2339","1886","155","6","285","0","7","73","69","8","19","20","3","17","1","0","0","0","0","0","0","0","1","0","4","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000HE","HillsboroughEast, Orange County, North Carolina","1988","211","1777","1712","1477","167","8","45","0","15","65","64","4","29","2","0","20","7","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000HF","HOGAN FARMS, Orange County, North Carolina","2811","255","2556","2425","1821","229","1","350","0","24","131","118","7","20","24","0","63","1","1","0","2","0","0","0","0","0","0","10","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000KM","KINGS MILL, Orange County, North Carolina","1982","85","1897","1807","1629","90","0","84","0","4","90","82","13","13","32","3","18","0","0","0","3","0","0","0","0","0","0","8","1","4","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000LC","LIONS CLUB, Orange County, North Carolina","2929","382","2547","2444","1798","421","7","194","1","23","103","97","24","21","30","0","8","8","2","0","4","0","0","0","0","0","0","4","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000NC","NORTH CARRBORO, Orange County, North Carolina","2237","122","2115","2037","1829","24","0","154","0","30","78","75","7","22","21","0","23","1","1","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000NS","NORTHSIDE, Orange County, North Carolina","3465","180","3285","3164","2366","527","7","255","0","9","121","107","20","21","48","4","9","4","0","0","1","0","0","0","0","0","0","12","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000OG","ORANGE GROVE, Orange County, North Carolina","3616","256","3360","3254","2964","212","8","50","1","19","106","104","6","47","16","0","31","0","4","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000OW","OWASA, Orange County, North Carolina","3363","628","2735","2582","1722","510","11","320","3","16","153","140","31","20","40","2","27","15","3","0","0","2","0","0","0","0","0","13","10","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000PA","PATTERSON, Orange County, North Carolina","3156","357","2799","2727","2402","118","4","181","0","22","72","71","10","17","16","0","22","0","0","0","0","0","0","0","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000RE","ROGER EUBANKS, Orange County, North Carolina","3538","286","3252","3160","1761","378","3","995","0","23","92","82","14","10","31","0","19","2","2","0","3","0","0","0","0","1","0","7","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000RF","RIDGEFIELD, Orange County, North Carolina","1964","66","1898","1829","1284","146","4","386","0","9","69","64","16","4","16","1","24","1","0","0","1","0","0","0","0","1","0","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000SJ","ST JOHN, Orange County, North Carolina","2846","318","2528","2430","1889","414","3","118","0","6","98","91","13","29","23","0","23","0","2","0","0","0","0","0","1","0","0","6","0","3","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000SM","ST MARYS, Orange County, North Carolina","2524","142","2382","2333","2119","171","7","22","2","12","49","47","2","15","10","0","11","6","0","0","1","0","0","0","0","2","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000TH","TOWN HALL, Orange County, North Carolina","2169","229","1940","1865","1391","278","4","180","0","12","75","74","13","20","19","0","15","1","1","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000TO","TOLARS, Orange County, North Carolina","1457","89","1368","1338","1023","299","4","12","0","0","30","28","2","17","3","0","6","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000WC","WHITE CROSS, Orange County, North Carolina","2084","326","1758","1681","1391","251","5","32","2","0","77","68","6","41","2","0","16","0","0","0","1","0","0","0","0","2","0","8","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000WD","WEAVER DAIRY, Orange County, North Carolina","3372","411","2961","2788","1988","287","19","462","1","31","173","169","9","30","59","1","52","7","6","0","5","0","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000WH","WEST HILLSBOROUGH, Orange County, North Carolina","2387","338","2049","1983","1246","690","10","26","0","11","66","60","11","34","3","1","6","2","3","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371350000WW","WESTWOOD, Orange County, North Carolina","3459","232","3227","3105","2365","362","15","343","0","20","122","120","34","9","55","0","14","5","0","0","1","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37135000CS1","COLES STORE, Orange County, North Carolina","1742","100","1642","1561","1461","54","4","37","0","5","81","72","9","33","5","1","13","3","0","0","4","0","0","0","1","3","0","8","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37135000EA1","EAST FRANKLIN, Orange County, North Carolina","3047","173","2874","2750","2240","127","5","364","0","14","124","121","12","36","47","1","19","3","0","1","2","0","0","0","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37135000ENO","ENO, Orange County, North Carolina","3188","889","2299","2187","1969","159","4","49","0","6","112","104","18","40","20","0","16","9","0","0","0","0","0","0","0","1","0","8","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37135000UNC","UNC, Orange County, North Carolina","12156","924","11232","10744","7382","1317","57","1942","8","38","488","459","138","35","205","3","36","13","15","1","6","0","0","1","2","4","0","24","13","7","0","0","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37135000WDS","WEAVER DAIRY SAT, Orange County, North Carolina","439","2","437","437","432","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371370001GB","GRANTSBORO, Pamlico County, North Carolina","1115","63","1052","1019","927","80","6","4","0","2","33","30","3","15","6","0","5","1","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371370001RB","REELSBORO, Pamlico County, North Carolina","1598","50","1548","1489","1310","160","6","4","1","8","59","57","14","27","2","0","10","3","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371370002OT","ORIENTAL, Pamlico County, North Carolina","1883","57","1826","1794","1633","137","8","7","0","9","32","29","5","13","2","0","8","0","1","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371370002SW","STONEWALL, Pamlico County, North Carolina","485","24","461","438","305","123","2","5","1","2","23","20","0","13","3","0","2","1","1","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371370003BY","BAYBORO, Pamlico County, North Carolina","1897","55","1842","1802","1047","741","6","4","2","2","40","34","7","15","2","0","4","6","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371370004HB","HOBUCKEN, Pamlico County, North Carolina","220","2","218","212","204","8","0","0","0","0","6","5","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371370005AP","ARAPAHOE, Pamlico County, North Carolina","2235","83","2152","2089","1810","234","19","15","0","11","63","56","12","24","9","0","10","0","1","0","0","0","0","0","0","0","0","7","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3713701AL-A","ALLIANCE, Pamlico County, North Carolina","611","19","592","587","469","111","0","5","1","1","5","4","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3713704MSIC","MESIC, Pamlico County, North Carolina","167","0","167","158","101","56","0","0","0","1","9","9","6","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3713704VM-A","VANDEMERE, Pamlico County, North Carolina","267","0","267","254","111","139","0","3","0","1","13","12","4","4","1","0","1","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371390000MH","MT HERMON, Pasquotank County, North Carolina","4679","193","4486","4337","2863","1365","17","65","9","18","149","138","18","60","17","1","31","9","0","0","2","0","0","0","0","0","0","10","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"7000000US37139000NEW","NEWLAND, Pasquotank County, North Carolina","2090","40","2050","1988","1265","701","16","6","0","0","62","59","8","23","3","0","19","3","2","0","0","0","0","1","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37139000NIX","NIXONTON, Pasquotank County, North Carolina","3937","120","3817","3717","3002","641","13","45","3","13","100","98","18","34","8","8","17","3","5","0","4","0","0","1","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37139000PRO","PROVIDENCE, Pasquotank County, North Carolina","6614","283","6331","6124","4372","1579","33","100","8","32","207","197","29","82","39","0","29","9","2","0","5","0","0","2","0","0","0","10","6","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US37139000SAL","SALEM, Pasquotank County, North Carolina","1288","31","1257","1233","1050","165","3","10","0","5","24","21","1","14","0","1","5","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3713900EAST","EAST ELIZABETH CITY, Pasquotank County, North Carolina","3383","164","3219","3108","1919","1119","6","46","5","13","111","102","19","41","4","0","21","12","3","0","2","0","0","0","0","0","0","7","4","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"7000000US3713900WEST","WEST ELIZABETH CITY, Pasquotank County, North Carolina","3337","136","3201","3114","953","2122","7","22","2","8","87","72","35","8","6","4","7","10","0","0","1","0","0","1","0","0","0","15","10","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US371390NORTH","NORTH ELIZABETH CITY, Pasquotank County, North Carolina","3021","226","2795","2675","1355","1247","14","47","1","11","120","116","15","55","6","0","13","15","7","0","1","2","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0",
"7000000US371390SOUTH","SOUTH ELIZABETH CITY, Pasquotank County, North Carolina","3615","254","3361","3266","891","2306","13","43","0","13","95","88","42","12","3","2","9","13","1","2","3","0","0","0","1","0","0","5","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100CF11","CAPE FEAR, Pender County, North Carolina","3987","439","3548","3409","3066","311","12","6","2","12","139","130","20","78","9","1","14","8","0","0","0","0","0","0","0","0","0","9","7","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100CL05","COLUMBIA, Pender County, North Carolina","1525","128","1397","1371","636","719","8","2","0","6","26","26","10","5","0","0","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100CS04","CASWELL, Pender County, North Carolina","1144","75","1069","1044","765","269","4","2","1","3","25","25","4","14","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100CT03","CANETUCK, Pender County, North Carolina","210","22","188","184","94","85","3","0","0","2","4","4","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100GR06","GRADY, Pender County, North Carolina","1808","145","1663","1618","1084","516","13","3","2","0","45","44","7","29","0","0","3","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"7000000US3714100LC09","LONG CREEK, Pender County, North Carolina","1659","103","1556","1515","1177","315","5","10","0","8","41","37","8","13","5","0","9","1","1","0","0","0","0","0","0","0","0","4","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100LT18","LOWER TOPSAIL, Pender County, North Carolina","4617","208","4409","4235","4038","143","15","33","2","4","174","168","21","77","19","7","38","3","1","0","0","0","0","0","2","0","0","6","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100LU16","LOWER UNION, Pender County, North Carolina","1346","98","1248","1208","1038","156","5","3","0","6","40","37","17","16","2","0","0","0","0","0","1","0","0","0","1","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100MH07","MIDDLE HOLLY, Pender County, North Carolina","283","7","276","265","240","23","0","2","0","0","11","10","3","4","0","0","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100MT19","MIDDLE TOPSAIL, Pender County, North Carolina","3498","95","3403","3273","3026","183","18","28","5","13","130","118","10","63","18","3","15","5","2","0","0","0","0","0","2","0","0","12","8","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US3714100NB01","NORTH BURGAW, Pender County, North Carolina","2877","179","2698","2627","1762","823","24","8","0","10","71","65","8","43","0","0","10","3","0","0","0","0","1","0","0","0","0","6","1","0","0","0","0","0","0","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
